day_sin,day_cos,hour_sin,hour_cos,minute_sin,minute_cos,arrival_min_sin,arrival_min_cos,is_weekend,is_commute,road_sin,road_cos,station_sin,station_cos,bus_line,len,maxSpeed,speed,traffic,temp,rain,humidity
-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,1,0,-2.4492935982947064e-16,1.0,0.14904226617617472,-0.9888308262251285,1,0.3580858085808581,0.0,0.15094339622641512,0.5,0.5852534562211982,0.0,0.8666666666666667
-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,0.5877852522924731,0.8090169943749475,0.5877852522924731,0.8090169943749475,1,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1,0.3580858085808581,0.0,0.15094339622641512,0.5,0.5852534562211982,0.0,0.8666666666666667
-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,0.7431448254773942,0.6691306063588582,0.7431448254773942,0.6691306063588582,1,0,0.8660254037844387,-0.49999999999999983,0.5633200580636221,0.8262387743159949,1,0.00990099009900991,0.5,0.2830188679245283,0.5,0.5852534562211982,0.0,0.8666666666666667
-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,0.7431448254773942,0.6691306063588582,0.7431448254773942,0.6691306063588582,1,0,0.8660254037844384,0.5000000000000006,-0.6801727377709195,-0.7330518718298262,1,1.0,0.5,0.49056603773584906,0.0,0.5852534562211982,0.0,0.8666666666666667
-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,0.8090169943749475,0.5877852522924731,0.8090169943749475,0.5877852522924731,1,0,0.8660254037844384,0.5000000000000006,-0.8660254037844384,-0.5000000000000004,0,1.0,0.5,0.49056603773584906,0.0,0.5852534562211982,0.0,0.8666666666666667
-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,0.8090169943749475,0.5877852522924731,0.8090169943749475,0.5877852522924731,1,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,1,0.00990099009900991,0.5,0.2830188679245283,0.5,0.5852534562211982,0.0,0.8666666666666667
-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,0.8090169943749475,0.5877852522924731,0.8090169943749475,0.5877852522924731,1,0,0.8660254037844392,-0.4999999999999992,-0.9749279121818236,-0.2225209339563146,0,0.3877887788778878,0.5,0.7169811320754716,0.0,0.5852534562211982,0.0,0.8666666666666667
-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1,0,0.8660254037844392,-0.4999999999999992,-0.9308737486442041,0.3653410243663954,0,0.3877887788778878,0.5,0.7169811320754716,0.0,0.5852534562211982,0.0,0.8666666666666667
-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1,0,0.8660254037844392,-0.4999999999999992,-0.9972037971811801,0.07473009358642436,0,0.3877887788778878,0.5,0.7169811320754716,0.0,0.5852534562211982,0.0,0.8666666666666667
-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,0.9135454576426008,0.4067366430758004,0.9135454576426008,0.4067366430758004,1,0,3.6739403974420594e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,0.3927392739273928,0.0,0.18867924528301888,0.5,0.5852534562211982,0.0,0.8666666666666667
-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,0.9510565162951535,0.30901699437494745,0.9510565162951535,0.30901699437494745,1,0,3.6739403974420594e-16,-1.0,-0.5633200580636227,0.8262387743159945,0,0.3927392739273928,0.0,0.18867924528301888,0.5,0.5852534562211982,0.0,0.8666666666666667
